Text,Date,search_term
"105,000 Americans dead on his watch. No vaccine or cure in sight. Unemployment skyrocketing. Nationwide Protests, yet he is incapable of showing any remorse, responsibility, or empathy and instead uses the power of his words and office to incite violence. Fire him on November 3rd",06/02/2020,vaccine
This baby is not happy. I know vaccines are important but they suck.,06/02/2020,vaccine
Think of all the newborns that nurses inject with vaccines against the parents consent... ,06/02/2020,vaccine
"I am sooo very sorry. I am an exvaxxer of about 3 or so yrs. I had the rhogam shot after my daughter was born. She had the 1st MMR vaccine. My poor son, I had a rhogam shot at 28 weeks and another after he was born. He had the revamped MMR and used to bang his head on the floor.",06/02/2020,vaccine
"I can't be the only one who hopes that if a #COVID19 vaccine comes with a tracking chip that it will at least include @Google Assistant integration, can I?",06/02/2020,vaccine
"But when there is a Covid-19 virus that is highly contagious, no cure, no vaccine and kills people not sure how many want to stand in line!",06/02/2020,vaccine
Just to be clear.. Ebola was never fully gone to begin with.. it was just contained. There is no vaccine.,06/02/2020,vaccine
"Message just arrive, fellow NewYorker be safe and home. Let’s work to find the vaccine vs the intolerance and ignorance... #newyork #curfew @New York, New York https://www.instagram.com/p/CA6a9xCn8le/?igshid=ypql0doa4qm7",06/02/2020,vaccine
"It’s not true, multiple studies have proven and demonstrated that Autism and vaccines are not linked. Check your facts before you post. https://www.cdc.gov/vaccinesafety/concerns/autism.html",06/02/2020,vaccine
I am Vaccine and he is Corona Virus. ,06/02/2020,vaccine
"Like, “Did Edmonton’s C19 response make the City of vaccine snatchers look like fools?”",06/02/2020,vaccine
"As we continue to face two pandemics (COVID-19 + Racism), I am overwhelmed mentally and emotionally — I struggle to find the words to express the way I feel. ⠀ *⠀ *⠀ *⠀ I’m sure one day soon, there will be a vaccine… https://www.instagram.com/p/CA_fgqsg0T1/?igshid=1olk9itue0xnt",06/03/2020,vaccine
I think fall will be a challenge without a vaccine. But the time we had to plan remains invaluable.,06/03/2020,vaccine
"my absolute FAVORITE regular just came in and told me he was an anti-vaxxer and that vaccines cause autism, i'm so SAD",06/03/2020,vaccine
Some of us can’t protest because our family members are high risk for the virus. There is still no vaccine. Want to remind people that if some of your friends don’t come to protest it could be bc of this and nothing else.,06/03/2020,vaccine
"We don’t need a vaccine now, rioters and looters took care of that",06/03/2020,vaccine
Take your Gates poison. #Scamdemic #vaccines #gatesforprison2020 #GatesFoundation #vaccinesarepoison,06/03/2020,vaccine
"Complementary vaccines if we have any luck. Two vaccines combined would make it much harder for a mutating virus to evolve into vaccine resisting form. Could even turn into a ""stronger together"" lesson to simple-minded jingoists/ isolationists on both sides.",06/03/2020,vaccine
Stop living your lives in fear. Millions of people are out protesting and you haven't heard any cases yet. Dear lord. You truly belive in the vaccine?,06/03/2020,vaccine
Vaccines &amp; music have no correlation. It’s historical. white artists would cover Black artists’ songs and they would get the credit. Black people pioneered the first ever music genres which eventually exploded and created all sister genres that are inspired by their Black roots.,06/03/2020,vaccine
"The US should have a ""couple hundred million"" doses of a Covid-19 vaccine by start of 2021, Fauci says ",06/03/2020,vaccine
White House picks five COVID vaccine candidates for Warp Speed initiative https://seekingalpha.com/news/3580124-white-house-picks-five-covid-vaccine-candidates-for-warp-speed-initiative Great Dividend Stock BUY JNJ and PFE!,06/03/2020,vaccine
Satans son and Satan Gates St it again Deadly Evil Vaccibe makers! That’s why He put Judy Mikovitz in jail because she expised his CDC NIH FDA deadly vaccine makers that create chronic disease Tgey don’t care who they kill as long as they get their billions for injecting innocent ,06/03/2020,vaccine
Spitting on someone is at the top of the list of disrespectful things you can do to someone. Add to it that we’re in a pandemic with no vaccine at this time... that cop is a terrorist. Lock all of them up. ,06/03/2020,vaccine
"It’s sad the whole world is risking catching Coronavirus to prove racism is happening and it’s wrong. It’s also sad the curfew for peaceful protests is more heavily enforced than the curfew for the virus killing the world. Next, we’ll be injected with chips known as “vaccines”",06/03/2020,vaccine
Not until there’s a vaccine unfortunately,06/03/2020,vaccine
Wow! A very useful tool that maps the current known #COVIDー19 #vaccine candidates with links to follow their progress through the development pipeline. ,06/03/2020,vaccine
"Chewy is here for his first visit. He loved ""chewing"" on peanut butter while he received his vaccines. He is a precious golden doodle! #petsahoypets #puppycuteness #fearfreevetvisit @Pets Ahoy Animal Hospital https://www.instagram.com/p/CA_OpHgnZyh/?igshid=1n142f2vn6cjq",06/03/2020,vaccine
Hold on nigga. Niggas encouraging other niggas to eat booty and there's no vaccine. ,06/03/2020,vaccine
Just wait til the vaccine is out and Trump orders the military to administer it,06/03/2020,vaccine
I’m telling vendors that I will attend their massive event when there is an effective vaccine that 75% of the population has taken. I worry that the last part means I’ll never attend a US event again,06/03/2020,vaccine
hahahaha! ang vaccine daw iyang gina mean bes. hala ano va talaga ,06/03/2020,vaccine
"My beautiful boy Amen and his siblings got their vaccines, dewormer, flea meds, and microchips today. They’re all scheduled for spay and neuter surgery on June 11 and will be available for adoption afterward. I’ll… https://www.instagram.com/p/CA_JNUfpOyx/?igshid=uagmhz5s26cu",06/03/2020,vaccine
His apologies/justifications always have an asterisk like “my intentions were” Did the same shit with his vaccine incident where even though the study he linked was wrong HE didn’t mean to hurt anyone ( ¯\_(ツ)_/¯) Can’t even apologize without justifying his stupidity.,06/03/2020,vaccine
"The Lord Jesus Christ said, I Will Release a Cure for the CORONAVIRUS before the Vaccine and Mark of the Beast I AM the LORD",06/03/2020,vaccine
They have authorized 100 million units of a trial vaccine to be produced by December according to Dr. Fauci,06/03/2020,vaccine
"The funny part is after his vaccine/COVID debacle he nuked his page and said he’d only post art now, and if he’d kept true to that he woulda been left alone but he just can’t stop himself from saying dumb shit.",06/03/2020,vaccine
"Don't worry, if biden wins the election then everything will get back to normal on Nov 4th. A vaccine will be announced, everything will open up, Sports will have fans, racism will have ended and its all thanks to sleepy Joe!!!!",06/03/2020,vaccine
"Coronavirus updates: US should have 100 million doses of vaccine by end of year, Fauci says ",06/03/2020,vaccine
#lagov mentioned getting back to normal and #vaccines great opportunity for a local journalist to ask him if he’s getting a vaccine it’s not going to be mandatory. @theadvocatebr @WAFB @WBRZ #CoronaLockdown #CCPVirus #WuhanVirus #reopenlouisiana,06/03/2020,vaccine
ABA new rule for group rides is basically you can ride near each other but not as a group and not close enough to communicate. WTF is the point then? See y'all again when there's a vaccine.,06/03/2020,vaccine
"This is a psyop to create a state of martial law, so they can implement strict curfews, martial law, who knows maybe mandatory vaccines, chips, new AI, new laws, impeachment. Lotta shit going on, bricks being left out for us to throw, ANTIFA, cops vandalizing &amp; enticing violence",06/03/2020,vaccine
"I am socially distancing, just like I hope everyone else is! There's no reason for me to assume this vaccine had made me immune. Since this is Phase 1 study, we're mostly looking to see if it's safe",06/03/2020,vaccine
"On coronavirus #vaccine, don't hold your breath, #experts say",06/03/2020,vaccine
The administration screwed up bigly with COVID19 by delaying ignoring scientists and Intel agencies. Now you want to trust them to pre-select Vaccines before Trials are completed. What sense does that make? Sounds like he’s slamming Gates,06/03/2020,vaccine
Know what bugs me? Besides everything? Hate is a virus Authoritarian power is a virus Racism is a virus Brute power is a virus C-19 is a virus as is Trumpism. Election Day is a vaccine!,06/03/2020,vaccine
"Might makes fright! It's true. We're pretty bad. But we did develop the polio vaccine, and that's not all. Difficult to reckon these things against each other. The glory and barbarity of self deconstructing empire.",06/03/2020,vaccine
If you watch the news AT ALL you would see they are still covering it and talking about phases and vaccines. So yeah I have no idea what you are complaining about,06/03/2020,vaccine
This! Fauci just confirmed the bad coronavirus vaccine news we’ve been dreading ,06/03/2020,vaccine
Must have gotten the second part of the vaccine from Putin.,06/03/2020,vaccine
Another fascinating episode of Epidemic podcast with @celinegounder and @RonaldKlain! This one focuses on the way forward with vaccines. ,06/03/2020,vaccine
Meanwhile. There is a virus to worry about. Brazil is testing a vaccine. But responders everywhere are still paying the price. #Covid_19,06/03/2020,vaccine
I do not understand why we cant wait 5 months till vaccines are out. If everyone’s playing in orlando I aint watching. ,06/03/2020,vaccine
"We are back at the North Central Animal Shelter today from 4pm to 7pm for low cost pet vaccines, microchips, deworming, nail trims, and flea prevention - now available on a walk-in basis. REMINDER to our wonderful… https://www.instagram.com/p/CA-8XnaJUNH/?igshid=1inz3rg74nw4j",06/03/2020,vaccine
Science goes out the window. Bring out your crystal balls & divining rods. Dear leader is selecting a good vaccine for us!,06/03/2020,vaccine
"Universal vaccination passport has been in development since 2018, requires absolute compliance with endless list of vaccines http://dlvr.it/RXwTGf",06/03/2020,vaccine
Weird ass nigga hell nah my kids don’t get vaccines idk what tf they puttin in them syringes,06/03/2020,vaccine
"Dr. Judy Mikovits RAW! EXPOSES Fauci, Flu Vaccine, HydroxyChloroquine &amp; ... https://youtu.be/ExCZbQObqAo via @YouTube",06/03/2020,vaccine
"People have told me they’ve been able to get haircuts easily, but I had to call seven pharmacies and doctors offices until I found one willing to give me a vaccine I need in order to start school in New York? Hm.",06/03/2020,vaccine
"No thank you to Covid19 digital 5G tattoo vaccine, patent 060606. Doing my homework.",06/03/2020,vaccine
